game_pk,game_date,home_team,away_team,home_win,sim_home_wp,kalshi_home_prob,edge,sim_total_runs,sim_home_runs,sim_away_runs,kalshi_volume
776627,2025-08-23,NYY,BOS,0,0.357,0.49,-0.133,8.908999999999999,3.58,5.329,295693.0
776630,2025-08-23,MIA,TOR,0,0.452,0.43,0.02200000000000002,9.929,4.638,5.291,539896.0
776628,2025-08-23,PHI,WSH,1,0.598,0.7,-0.10199999999999998,10.411,5.55,4.861,167433.0
776625,2025-08-23,DET,KC,1,0.378,0.53,-0.15200000000000002,11.927,5.061,6.866,176348.0
776632,2025-08-23,PIT,COL,1,0.503,0.63,-0.127,9.822,4.795,5.027,92806.0
776629,2025-08-23,BAL,HOU,0,0.465,0.53,-0.065,10.524000000000001,4.988,5.536,254850.0
776623,2025-08-23,TEX,CLE,1,0.551,0.54,0.01100000000000001,9.647,4.918,4.729,37217.0
776619,2025-08-23,CWS,MIN,1,0.363,0.5,-0.137,9.234,3.825,5.409,83469.0
776621,2025-08-23,MIL,SF,0,0.531,0.57,-0.038999999999999924,8.955,4.452,4.503,285657.0
776626,2025-08-23,ATL,NYM,0,0.336,0.49,-0.15399999999999997,10.47,4.131,6.339,148832.0
776622,2025-08-23,AZ,CIN,1,0.594,0.49,0.10399999999999998,9.311,4.939,4.372,88591.0
776617,2025-08-23,SD,LAD,1,0.353,0.45,-0.09700000000000003,10.725999999999999,4.393,6.333,212267.0
776618,2025-08-23,LAA,CHC,0,0.477,0.43,0.046999999999999986,9.436,4.483,4.953,114718.0
776620,2025-08-23,SEA,ATH,0,0.59,0.62,-0.030000000000000027,10.036999999999999,5.338,4.699,418984.0
776610,2025-08-24,PIT,COL,1,0.535,0.74,-0.20499999999999996,8.043,4.054,3.989,150367.0
776606,2025-08-24,TB,STL,1,0.53,0.58,-0.04999999999999993,9.192,4.626,4.566,85651.0
776612,2025-08-24,BAL,HOU,1,0.471,0.56,-0.08900000000000008,9.604,4.523,5.081,195991.0
776613,2025-08-24,PHI,WSH,1,0.523,0.7,-0.17699999999999994,9.628,4.748,4.88,66012.0
776624,2025-08-24,ATL,NYM,1,0.38,0.44,-0.06,11.306999999999999,4.826,6.481,218973.0
776615,2025-08-24,DET,KC,0,0.462,0.59,-0.12799999999999995,9.091000000000001,4.232,4.859,190554.0
776614,2025-08-24,MIA,TOR,1,0.449,0.47,-0.020999999999999963,8.609,3.931,4.678,155465.0
776607,2025-08-24,CWS,MIN,1,0.521,0.49,0.031000000000000028,8.747,4.286,4.461,103458.0
776608,2025-08-24,MIL,SF,0,0.553,0.56,-0.007000000000000006,9.113,4.694,4.419,431034.0
776611,2025-08-24,TEX,CLE,1,0.529,0.54,-0.01100000000000001,9.365,4.663,4.702,49272.0
776605,2025-08-24,LAA,CHC,0,0.372,0.45,-0.07800000000000001,10.509,4.379,6.13,321970.0
776609,2025-08-24,AZ,CIN,0,0.552,0.55,0.0020000000000000018,8.884,4.565,4.319,145160.0
776603,2025-08-24,SD,LAD,0,0.405,0.5,-0.09499999999999997,10.841000000000001,4.78,6.061,241181.0
776602,2025-08-24,SEA,ATH,1,0.634,0.63,0.0040000000000000036,9.504999999999999,5.403,4.102,58509.0
776616,2025-08-24,NYY,BOS,1,0.369,0.6,-0.23099999999999998,9.257,3.768,5.489,618426.0
776604,2025-08-25,BAL,BOS,0,0.416,0.48,-0.064,10.237,4.533,5.704,318594.0
776601,2025-08-25,CLE,TB,0,0.516,0.53,-0.014000000000000012,8.728,4.332,4.396,95115.0
776600,2025-08-25,MIA,ATL,1,0.369,0.48,-0.11099999999999999,9.766,4.122,5.644,189653.0
776597,2025-08-25,NYY,WSH,1,0.523,0.68,-0.15700000000000003,9.588000000000001,4.746,4.842,80292.0
776596,2025-08-25,TOR,MIN,1,0.404,0.57,-0.16599999999999993,8.305,3.578,4.727,78909.0
776598,2025-08-25,NYM,PHI,1,0.492,0.46,0.03199999999999997,8.985,4.351,4.634,384036.0
776599,2025-08-25,CWS,KC,1,0.418,0.45,-0.03200000000000003,8.387,3.667,4.72,72723.0
776593,2025-08-25,MIL,AZ,1,0.459,0.63,-0.17099999999999999,10.126000000000001,4.668,5.458,167663.0
776589,2025-08-25,STL,PIT,1,0.587,0.54,0.04699999999999993,8.530999999999999,4.55,3.981,185867.0
776592,2025-08-25,TEX,LAA,0,0.57,0.64,-0.07000000000000006,8.419,4.524,3.895,168385.0
776595,2025-08-25,SEA,SD,1,0.614,0.54,0.07399999999999995,10.033999999999999,5.518,4.516,405418.0
776590,2025-08-25,ATH,DET,1,0.425,0.33,0.09499999999999997,9.682,4.283,5.399,598354.0
776594,2025-08-25,LAD,CIN,1,0.522,0.57,-0.04799999999999993,8.529,4.161,4.368,251201.0
776591,2025-08-26,BAL,BOS,0,0.516,0.48,0.03600000000000003,9.442,4.681,4.761,238647.0
776584,2025-08-26,CLE,TB,1,0.463,0.52,-0.056999999999999995,8.658,4.01,4.648,44971.0
776581,2025-08-26,MIA,ATL,0,0.485,0.47,0.015000000000000013,9.361,4.437,4.924,290504.0
776588,2025-08-26,NYY,WSH,1,0.652,0.65,0.0020000000000000018,9.870000000000001,5.636,4.234,124806.0
776582,2025-08-26,TOR,MIN,0,0.538,0.65,-0.11199999999999999,9.001,4.555,4.446,233062.0
776585,2025-08-26,NYM,PHI,1,0.455,0.51,-0.05499999999999999,10.266,4.733,5.533,406804.0
776583,2025-08-26,CWS,KC,0,0.365,0.48,-0.11499999999999999,10.401,4.373,6.028,182795.0
776586,2025-08-26,MIL,AZ,1,0.377,0.63,-0.253,9.327,3.938,5.389,394919.0
776578,2025-08-26,STL,PIT,0,0.534,0.54,-0.006000000000000005,8.757,4.366,4.391,45992.0
776575,2025-08-26,TEX,LAA,1,0.503,0.52,-0.017000000000000015,9.972999999999999,4.784,5.189,121903.0
776587,2025-08-26,HOU,COL,0,0.689,0.77,-0.08100000000000007,10.760000000000002,6.291,4.469,195430.0
776577,2025-08-26,SEA,SD,0,0.558,0.51,0.04800000000000004,9.673,4.934,4.739,413757.0
776576,2025-08-26,SF,CHC,1,0.362,0.42,-0.057999999999999996,10.245999999999999,4.239,6.007,450399.0
776573,2025-08-26,ATH,DET,1,0.596,0.47,0.126,9.372,4.993,4.379,537581.0
776574,2025-08-26,LAD,CIN,1,0.569,0.64,-0.07100000000000006,11.116,5.819,5.297,199215.0
776570,2025-08-27,NYY,WSH,1,0.538,0.7,-0.16199999999999992,9.456,4.915,4.541,115631.0
776580,2025-08-27,CLE,TB,1,0.285,0.43,-0.14500000000000002,8.587,3.03,5.557,253874.0
776565,2025-08-27,MIA,ATL,0,0.5,0.46,0.03999999999999998,9.363,4.561,4.802,96722.0
776561,2025-08-27,SEA,SD,1,0.678,0.59,0.08800000000000008,9.135,5.296,3.839,329455.0
776579,2025-08-27,BAL,BOS,0,0.393,0.43,-0.03699999999999998,9.892,4.248,5.644,473790.0
776567,2025-08-27,TOR,MIN,1,0.591,0.63,-0.039000000000000035,10.02,5.397,4.623,211352.0
776566,2025-08-27,NYM,PHI,1,0.63,0.59,0.040000000000000036,11.858,6.574,5.284,137149.0
776569,2025-08-27,CWS,KC,0,0.456,0.46,-0.0040000000000000036,8.891,4.168,4.723,150712.0
776572,2025-08-27,MIL,AZ,0,0.471,0.57,-0.09899999999999998,9.198,4.332,4.866,306479.0
776568,2025-08-27,STL,PIT,0,0.482,0.62,-0.138,8.978,4.262,4.716,82283.0
776563,2025-08-27,TEX,LAA,1,0.424,0.61,-0.186,9.29,4.155,5.135,108282.0
776571,2025-08-27,HOU,COL,1,0.515,0.72,-0.20499999999999996,9.239,4.564,4.675,69223.0
776562,2025-08-27,LAD,CIN,1,0.526,0.63,-0.10399999999999998,9.142,4.601,4.541,183252.0
776557,2025-08-27,SF,CHC,1,0.425,0.46,-0.03500000000000003,9.719000000000001,4.359,5.36,330468.0
776559,2025-08-27,ATH,DET,1,0.594,0.46,0.13399999999999995,9.831,5.279,4.552,326519.0
776564,2025-08-28,BAL,BOS,0,0.251,0.36,-0.10899999999999999,8.965,3.06,5.905,359331.0
776555,2025-08-28,HOU,COL,1,0.567,0.7,-0.133,9.942,5.103,4.839,149531.0
776553,2025-08-28,MIL,AZ,0,0.437,0.6,-0.16299999999999998,9.835,4.315,5.52,284384.0
776554,2025-08-28,STL,PIT,1,0.487,0.52,-0.03300000000000003,10.238,4.917,5.321,99017.0
776550,2025-08-28,SF,CHC,1,0.463,0.51,-0.046999999999999986,9.058,4.277,4.781,270291.0
776560,2025-08-28,PHI,ATL,1,0.622,0.62,0.0020000000000000018,10.248,5.664,4.584,166365.0
776558,2025-08-28,NYM,MIA,0,0.693,0.71,-0.017000000000000015,11.185,6.722,4.463,343092.0
776556,2025-08-28,CWS,NYY,0,0.401,0.36,0.041000000000000036,9.838000000000001,4.316,5.522,307669.0
776551,2025-08-29,CIN,STL,0,0.451,0.57,-0.11899999999999994,9.869,4.523,5.346,339247.0
776545,2025-08-29,WSH,TB,0,0.489,0.43,0.059,10.273,4.96,5.313,130747.0
776552,2025-08-29,PHI,ATL,1,0.528,0.65,-0.122,11.053,5.536,5.517,164385.0
776546,2025-08-29,TOR,MIL,0,0.515,0.56,-0.04500000000000004,8.737,4.266,4.471,121897.0
776549,2025-08-29,BOS,PIT,0,0.476,0.53,-0.05400000000000005,8.853000000000002,4.179,4.674,204770.0
776547,2025-08-29,CLE,SEA,1,0.377,0.41,-0.032999999999999974,10.251,4.254,5.997,102465.0
776548,2025-08-29,NYM,MIA,1,0.554,0.62,-0.06599999999999995,9.156,4.647,4.509,84803.0
776544,2025-08-29,CWS,NYY,0,0.456,0.34,0.11599999999999999,10.048,4.667,5.381,105566.0
776543,2025-08-29,HOU,LAA,1,0.664,0.59,0.07400000000000007,12.036,6.851,5.185,150724.0
776540,2025-08-29,KC,DET,0,0.662,0.53,0.132,10.009,5.764,4.245,123006.0
776541,2025-08-29,MIN,SD,1,0.396,0.47,-0.07399999999999995,11.23,4.975,6.255,208478.0
776542,2025-08-29,COL,CHC,0,0.333,0.33,0.0030000000000000027,10.806999999999999,4.382,6.425,81697.0
776538,2025-08-29,ATH,TEX,0,0.523,0.57,-0.04699999999999993,9.567,4.838,4.729,195899.0
776534,2025-08-29,LAD,AZ,0,0.595,0.67,-0.07500000000000007,10.065,5.287,4.778,197703.0
776533,2025-08-29,SF,BAL,1,0.554,0.58,-0.025999999999999912,9.516,4.874,4.642,224931.0
776527,2025-08-30,TOR,MIL,0,0.618,0.55,0.06799999999999995,9.294,5.122,4.172,260807.0
776525,2025-08-30,WSH,TB,0,0.48,0.41,0.07,9.082999999999998,4.334,4.749,68704.0
776539,2025-08-30,BOS,PIT,0,0.662,0.62,0.04200000000000004,8.876000000000001,5.081,3.795,123587.0
776535,2025-08-30,NYM,MIA,0,0.603,0.62,-0.017000000000000015,9.994,5.333,4.661,286470.0
776532,2025-08-30,PHI,ATL,1,0.466,0.58,-0.11399999999999993,8.486,3.904,4.582,286855.0
776536,2025-08-30,CIN,STL,0,0.341,0.57,-0.22899999999999993,8.959,3.534,5.425,189739.0
776531,2025-08-30,HOU,LAA,0,0.644,0.6,0.04400000000000004,10.623000000000001,6.082,4.541,99579.0
776530,2025-08-30,MIN,SD,0,0.445,0.42,0.025000000000000022,8.636,3.871,4.765,119983.0
776529,2025-08-30,CWS,NYY,0,0.488,0.36,0.128,9.442,4.539,4.903,349029.0
776528,2025-08-30,KC,DET,1,0.544,0.48,0.06400000000000006,9.105,4.669,4.436,94615.0
776537,2025-08-30,CLE,SEA,1,0.397,0.42,-0.022999999999999965,9.809,4.153,5.656,68200.0
776516,2025-08-30,SF,BAL,0,0.441,0.49,-0.04899999999999999,9.701,4.421,5.28,115550.0
776526,2025-08-30,COL,CHC,0,0.478,0.35,0.128,10.928999999999998,5.132,5.797,144361.0
776523,2025-08-30,LAD,AZ,0,0.678,0.67,0.008000000000000007,10.451,5.941,4.51,170785.0
776524,2025-08-30,ATH,TEX,0,0.532,0.46,0.07200000000000001,9.265,4.608,4.657,109270.0
776518,2025-08-31,CIN,STL,1,0.45,0.57,-0.11999999999999994,8.41,3.875,4.535,239529.0
776513,2025-08-31,MIN,SD,1,0.614,0.54,0.07399999999999995,8.02,4.431,3.589,92502.0
776517,2025-08-31,BOS,PIT,1,0.535,0.62,-0.08499999999999996,9.414,4.731,4.683,174099.0
776520,2025-08-31,WSH,TB,0,0.529,0.44,0.08900000000000002,8.905,4.443,4.462,108217.0
776515,2025-08-31,TOR,MIL,1,0.523,0.5,0.02300000000000002,9.869,4.886,4.983,134463.0
776521,2025-08-31,CLE,SEA,0,0.409,0.5,-0.09100000000000003,9.201,4.006,5.195,96537.0
776519,2025-08-31,NYM,MIA,0,0.588,0.63,-0.04200000000000004,9.149999999999999,4.901,4.249,112931.0
776510,2025-08-31,HOU,LAA,0,0.596,0.6,-0.0040000000000000036,9.753,5.171,4.582,162043.0
776512,2025-08-31,KC,DET,0,0.403,0.39,0.013000000000000012,10.111,4.344,5.767,68308.0
776514,2025-08-31,CWS,NYY,1,0.286,0.39,-0.10400000000000004,10.376999999999999,3.857,6.52,244521.0
776511,2025-08-31,COL,CHC,1,0.403,0.3,0.10300000000000004,11.052,4.818,6.234,191006.0
776507,2025-08-31,SF,BAL,1,0.41,0.58,-0.16999999999999998,10.100000000000001,4.429,5.671,87643.0
776508,2025-08-31,ATH,TEX,0,0.471,0.43,0.04099999999999998,9.145,4.328,4.817,73144.0
776509,2025-08-31,LAD,AZ,1,0.501,0.68,-0.17900000000000005,10.245999999999999,5.069,5.177,188233.0
776522,2025-08-31,PHI,ATL,0,0.516,0.6,-0.08399999999999996,9.682,4.796,4.886,574093.0
776498,2025-09-01,WSH,MIA,1,0.474,0.51,-0.03600000000000003,8.692,4.019,4.673,145222.0
776501,2025-09-01,DET,NYM,0,0.501,0.49,0.01100000000000001,10.522,5.089,5.433,252344.0
776503,2025-09-01,CIN,TOR,1,0.628,0.54,0.08799999999999997,8.456999999999999,4.669,3.788,224451.0
776505,2025-09-01,BOS,CLE,1,0.604,0.57,0.03400000000000003,9.931000000000001,5.282,4.649,167943.0
776499,2025-09-01,HOU,LAA,1,0.541,0.59,-0.04899999999999993,9.530000000000001,4.977,4.553,130451.0
776502,2025-09-01,MIN,CWS,0,0.425,0.63,-0.20500000000000002,8.301,3.703,4.598,223767.0
776497,2025-09-01,STL,ATH,0,0.392,0.58,-0.18799999999999994,9.867,4.261,5.606,112605.0
776506,2025-09-01,CHC,ATL,1,0.563,0.54,0.02299999999999991,9.792,5.005,4.787,703327.0
776492,2025-09-01,COL,SF,0,0.513,0.43,0.08300000000000002,9.365,4.626,4.739,196656.0
776500,2025-09-01,MIL,PHI,0,0.61,0.59,0.020000000000000018,10.876,5.805,5.071,602063.0
776494,2025-09-01,SD,BAL,0,0.56,0.62,-0.05999999999999994,8.354,4.288,4.066,355761.0
776504,2025-09-01,TB,SEA,1,0.432,0.51,-0.07800000000000001,8.891,3.893,4.998,233670.0
776495,2025-09-01,AZ,TEX,0,0.538,0.57,-0.03199999999999992,9.779,5.01,4.769,585389.0
776490,2025-09-02,DET,NYM,0,0.446,0.47,-0.023999999999999966,10.108,4.592,5.516,209566.0
776496,2025-09-02,PIT,LAD,1,0.546,0.39,0.15600000000000003,10.668,5.555,5.113,465147.0
776491,2025-09-02,CIN,TOR,0,0.455,0.47,-0.014999999999999958,9.671,4.56,5.111,347648.0
776493,2025-09-02,BOS,CLE,1,0.722,0.71,0.01200000000000001,7.851,4.878,2.973,219364.0
776482,2025-09-02,WSH,MIA,1,0.66,0.53,0.13,10.672,6.083,4.589,186427.0
776485,2025-09-02,TB,SEA,1,0.458,0.49,-0.03199999999999997,7.206,3.2,4.006,362480.0
776488,2025-09-02,KC,LAA,0,0.538,0.6,-0.061999999999999944,9.456,4.759,4.697,87674.0
776487,2025-09-02,CHC,ATL,1,0.551,0.61,-0.05899999999999994,9.530999999999999,4.88,4.651,248552.0
776484,2025-09-02,MIN,CWS,0,0.487,0.57,-0.08299999999999996,9.478,4.599,4.879,107761.0
776483,2025-09-02,STL,ATH,1,0.355,0.49,-0.135,10.100999999999999,4.203,5.898,93736.0
776489,2025-09-02,HOU,NYY,0,0.518,0.47,0.04800000000000004,10.054,4.839,5.215,156460.0
776486,2025-09-02,COL,SF,0,0.456,0.32,0.136,9.417,4.334,5.083,96582.0
776480,2025-09-02,SD,BAL,0,0.55,0.62,-0.06999999999999995,10.804,5.545,5.259,443962.0
776481,2025-09-02,AZ,TEX,1,0.577,0.51,0.06699999999999995,10.237,5.325,4.912,387445.0
776477,2025-09-03,WSH,MIA,1,0.472,0.42,0.05199999999999999,10.125,4.763,5.362,314617.0
776478,2025-09-03,DET,NYM,1,0.338,0.49,-0.15199999999999997,9.969999999999999,3.944,6.026,286018.0
776468,2025-09-03,AZ,TEX,1,0.56,0.54,0.020000000000000018,10.602,5.478,5.124,321889.0
776465,2025-09-03,SD,BAL,0,0.622,0.64,-0.018000000000000016,10.49,5.774,4.716,461520.0
776479,2025-09-03,PIT,LAD,1,0.397,0.41,-0.012999999999999956,11.08,4.832,6.248,433975.0
776475,2025-09-03,CIN,TOR,0,0.425,0.43,-0.0050000000000000044,9.704,4.304,5.4,365717.0
776474,2025-09-03,BOS,CLE,0,0.586,0.59,-0.0040000000000000036,9.975,5.329,4.646,163534.0
776476,2025-09-03,TB,SEA,1,0.447,0.47,-0.022999999999999965,10.219999999999999,4.656,5.564,122081.0
776466,2025-09-03,KC,LAA,0,0.755,0.61,0.14500000000000002,12.402999999999999,7.731,4.672,351770.0
776473,2025-09-03,CHC,ATL,0,0.594,0.58,0.014000000000000012,10.747,5.728,5.019,187192.0
776469,2025-09-03,MIN,CWS,0,0.514,0.62,-0.10599999999999998,9.148,4.417,4.731,192765.0
776471,2025-09-03,MIL,PHI,1,0.406,0.49,-0.08399999999999996,10.248,4.427,5.821,194249.0
776470,2025-09-03,STL,ATH,1,0.508,0.51,-0.0020000000000000018,9.978,4.931,5.047,67673.0
776472,2025-09-03,HOU,NYY,1,0.44,0.44,0.0,10.606,4.894,5.712,674763.0
776467,2025-09-03,COL,SF,0,0.381,0.36,0.02100000000000002,10.654,4.509,6.145,353494.0
776459,2025-09-04,MIL,PHI,0,0.517,0.53,-0.013000000000000012,9.514,4.772,4.742,680562.0
776461,2025-09-04,PIT,LAD,1,0.434,0.5,-0.066,8.158000000000001,3.652,4.506,471189.0
776458,2025-09-04,TB,CLE,1,0.548,0.61,-0.061999999999999944,9.231,4.75,4.481,193595.0
776463,2025-09-04,KC,LAA,1,0.619,0.59,0.029000000000000026,10.079,5.496,4.583,172267.0
776462,2025-09-04,MIN,CWS,0,0.426,0.58,-0.15399999999999997,8.399000000000001,3.71,4.689,245034.0
776464,2025-09-04,HOU,NYY,0,0.542,0.44,0.10200000000000004,10.945,5.572,5.373,339579.0
776455,2025-09-05,CHC,WSH,1,0.399,0.66,-0.261,9.914,4.394,5.52,288902.0
776450,2025-09-05,CIN,NYM,0,0.415,0.5,-0.08500000000000002,10.012,4.373,5.639,381595.0
776452,2025-09-05,DET,CWS,0,0.521,0.64,-0.119,8.179,4.09,4.089,167279.0
776453,2025-09-05,PIT,MIL,0,0.525,0.45,0.07500000000000001,9.754,4.911,4.843,252568.0
776454,2025-09-05,BAL,LAD,1,0.483,0.4,0.08299999999999996,11.026,5.19,5.836,253524.0
776457,2025-09-05,NYY,TOR,0,0.476,0.52,-0.04400000000000004,9.245999999999999,4.39,4.856,136525.0
776456,2025-09-05,MIA,PHI,0,0.352,0.32,0.03199999999999997,9.468,3.831,5.637,65681.0
776460,2025-09-05,ATL,SEA,1,0.509,0.54,-0.031000000000000028,8.782,4.274,4.508,74080.0
776451,2025-09-05,TB,CLE,0,0.62,0.58,0.040000000000000036,8.753,4.899,3.854,30762.0
776446,2025-09-05,KC,MIN,1,0.455,0.54,-0.08500000000000002,9.152,4.185,4.967,52985.0
776449,2025-09-05,TEX,HOU,1,0.503,0.55,-0.04700000000000004,10.792,5.226,5.566,470682.0
776445,2025-09-05,STL,SF,0,0.468,0.53,-0.062,8.067,3.861,4.206,43517.0
776442,2025-09-05,COL,SD,1,0.4,0.33,0.07,10.405000000000001,4.514,5.891,133735.0
776444,2025-09-05,LAA,ATH,0,0.491,0.57,-0.07899999999999996,9.474,4.536,4.938,178773.0
776448,2025-09-05,AZ,BOS,1,0.494,0.46,0.033999999999999975,10.622,5.115,5.507,375890.0
776436,2025-09-06,NYY,TOR,1,0.638,0.57,0.06800000000000006,9.149000000000001,5.163,3.986,217515.0
776440,2025-09-06,CHC,WSH,0,0.48,0.7,-0.21999999999999997,9.379999999999999,4.535,4.845,342788.0
776433,2025-09-06,MIA,PHI,0,0.439,0.41,0.029000000000000026,9.405000000000001,4.271,5.134,109418.0
776435,2025-09-06,DET,CWS,1,0.716,0.73,-0.014000000000000012,8.635,5.309,3.326,67912.0
776439,2025-09-06,CIN,NYM,1,0.442,0.45,-0.008000000000000007,9.027,4.023,5.004,170746.0
776441,2025-09-06,PIT,MIL,0,0.463,0.43,0.03300000000000003,8.59,4.05,4.54,164363.0
776443,2025-09-06,BAL,LAD,1,0.333,0.44,-0.10699999999999998,9.899000000000001,3.906,5.993,322074.0
776438,2025-09-06,TB,CLE,0,0.491,0.55,-0.05900000000000005,8.112,3.898,4.214,95761.0
776437,2025-09-06,STL,SF,1,0.498,0.47,0.028000000000000025,9.308,4.567,4.741,127493.0
776432,2025-09-06,TEX,HOU,0,0.574,0.52,0.05399999999999994,8.107,4.314,3.793,68777.0
776434,2025-09-06,KC,MIN,1,0.491,0.47,0.02100000000000002,7.9190000000000005,3.727,4.192,71244.0
776447,2025-09-06,ATL,SEA,0,0.402,0.53,-0.128,9.489999999999998,4.095,5.395,90796.0
776424,2025-09-06,AZ,BOS,1,0.572,0.48,0.09199999999999997,10.147,5.365,4.782,57478.0
776431,2025-09-06,COL,SD,0,0.496,0.36,0.136,9.184000000000001,4.431,4.753,124940.0
776430,2025-09-06,LAA,ATH,0,0.457,0.54,-0.08300000000000002,9.545,4.369,5.176,110490.0
776428,2025-09-07,ATL,SEA,0,0.386,0.48,-0.09399999999999997,10.231,4.296,5.935,197986.0
776421,2025-09-07,TB,CLE,0,0.683,0.61,0.07300000000000006,7.624,4.507,3.117,140225.0
776427,2025-09-07,BAL,LAD,0,0.494,0.41,0.08400000000000002,11.038,5.478,5.56,134208.0
776423,2025-09-07,NYY,TOR,1,0.571,0.62,-0.049000000000000044,10.120999999999999,5.26,4.861,154160.0
776419,2025-09-07,PIT,MIL,0,0.476,0.43,0.045999999999999985,8.306,3.932,4.374,106990.0
776429,2025-09-07,CIN,NYM,1,0.543,0.53,0.013000000000000012,8.399000000000001,4.346,4.053,89995.0
776425,2025-09-07,DET,CWS,0,0.603,0.62,-0.017000000000000015,9.388,5.07,4.318,159167.0
776426,2025-09-07,MIA,PHI,1,0.529,0.44,0.08900000000000002,11.223,5.69,5.533,74911.0
776422,2025-09-07,KC,MIN,0,0.559,0.53,0.029000000000000026,9.183,4.719,4.464,154342.0
776416,2025-09-07,STL,SF,1,0.486,0.56,-0.07400000000000007,9.982,4.822,5.16,74811.0
776420,2025-09-07,CHC,WSH,0,0.55,0.64,-0.08999999999999997,10.411000000000001,5.251,5.16,129730.0
776418,2025-09-07,TEX,HOU,1,0.46,0.45,0.010000000000000009,10.099,4.745,5.354,96881.0
776417,2025-09-07,COL,SD,0,0.323,0.31,0.013000000000000012,10.108,3.929,6.179,53565.0
776414,2025-09-07,LAA,ATH,1,0.378,0.49,-0.11199999999999999,9.95,4.11,5.84,163073.0
776415,2025-09-07,AZ,BOS,0,0.508,0.51,-0.0020000000000000018,9.676,4.721,4.955,293795.0
776413,2025-09-08,CLE,KC,1,0.422,0.51,-0.08800000000000002,9.957,4.431,5.526,126658.0
776409,2025-09-08,MIA,WSH,0,0.447,0.55,-0.10300000000000004,9.437999999999999,4.39,5.048,260209.0
776405,2025-09-08,PHI,NYM,1,0.532,0.47,0.062000000000000055,10.933,5.526,5.407,340754.0
776412,2025-09-08,ATL,CHC,1,0.466,0.48,-0.013999999999999957,11.427,5.362,6.065,211188.0
776406,2025-09-08,TEX,MIL,1,0.548,0.47,0.07800000000000007,10.08,5.074,5.006,210629.0
776411,2025-09-08,LAA,MIN,0,0.399,0.53,-0.131,11.953,5.293,6.66,135056.0
776407,2025-09-08,SD,CIN,1,0.452,0.56,-0.10800000000000004,9.033999999999999,4.21,4.824,439169.0
776400,2025-09-08,SEA,STL,1,0.725,0.69,0.03500000000000003,9.222999999999999,5.601,3.622,204820.0
776399,2025-09-08,SF,AZ,1,0.528,0.63,-0.10199999999999998,8.937999999999999,4.529,4.409,251605.0
776410,2025-09-08,ATH,BOS,0,0.286,0.42,-0.134,9.032,3.355,5.677,118302.0
776408,2025-09-08,LAD,COL,1,0.664,0.77,-0.10599999999999998,8.795,4.991,3.804,518248.0
776401,2025-09-09,BAL,PIT,1,0.587,0.57,0.017000000000000015,9.164,4.835,4.329,613284.0
776403,2025-09-09,CLE,KC,1,0.278,0.51,-0.23199999999999998,11.332,4.289,7.043,101998.0
776397,2025-09-09,MIA,WSH,0,0.422,0.53,-0.10800000000000004,11.375,5.105,6.27,163417.0
776404,2025-09-09,PHI,NYM,1,0.501,0.55,-0.049000000000000044,10.51,5.167,5.343,273085.0
776398,2025-09-09,NYY,DET,0,0.557,0.59,-0.03299999999999992,9.651,4.931,4.72,426554.0
776393,2025-09-09,TOR,HOU,1,0.483,0.58,-0.09699999999999998,10.001,4.72,5.281,412691.0
776402,2025-09-09,ATL,CHC,0,0.523,0.5,0.02300000000000002,9.687999999999999,4.729,4.959,261612.0
776388,2025-09-09,CWS,TB,0,0.505,0.46,0.044999999999999984,10.086,5.022,5.064,311231.0
776395,2025-09-09,TEX,MIL,1,0.435,0.5,-0.065,9.389,4.187,5.202,246035.0
776390,2025-09-09,LAA,MIN,1,0.558,0.49,0.06800000000000006,9.975999999999999,5.211,4.765,108075.0
776392,2025-09-09,SD,CIN,0,0.609,0.64,-0.031000000000000028,9.443999999999999,5.104,4.34,279308.0
776391,2025-09-09,SEA,STL,1,0.601,0.64,-0.039000000000000035,9.894,5.405,4.489,438692.0
776394,2025-09-09,SF,AZ,1,0.485,0.57,-0.08499999999999996,10.012,4.761,5.251,215639.0
776396,2025-09-09,ATH,BOS,0,0.481,0.52,-0.039000000000000035,10.42,5.023,5.397,195373.0
776389,2025-09-09,LAD,COL,1,0.674,0.75,-0.07599999999999996,11.815,6.773,5.042,356697.0
776375,2025-09-10,TEX,MIL,1,0.473,0.47,0.0030000000000000027,9.391,4.432,4.959,538716.0
776379,2025-09-10,ATH,BOS,1,0.565,0.49,0.07499999999999996,9.965,5.205,4.76,465681.0
776374,2025-09-10,SF,AZ,0,0.504,0.54,-0.03600000000000003,10.163,5.005,5.158,258664.0
776376,2025-09-10,LAA,MIN,1,0.569,0.53,0.038999999999999924,8.991,4.649,4.342,259454.0
776387,2025-09-10,BAL,PIT,1,0.451,0.42,0.031000000000000028,8.369,3.736,4.633,568092.0
776382,2025-09-10,CLE,KC,0,0.401,0.5,-0.09899999999999998,10.635,4.659,5.976,186571.0
776386,2025-09-10,MIA,WSH,1,0.414,0.59,-0.176,9.206,4.025,5.181,268629.0
776384,2025-09-10,PHI,NYM,1,0.452,0.59,-0.13799999999999996,9.141,4.182,4.959,277809.0
776383,2025-09-10,NYY,DET,0,0.456,0.61,-0.15399999999999997,9.369,4.3,5.069,373494.0
776385,2025-09-10,TOR,HOU,0,0.493,0.6,-0.10699999999999998,10.024000000000001,4.807,5.217,289887.0
776381,2025-09-10,ATL,CHC,0,0.508,0.61,-0.10199999999999998,8.786000000000001,4.296,4.49,212390.0
