game_pk,game_date,home_team,away_team,home_win,inning,top_bottom,inning_half,home_score,away_score,game_progress,sim_home_wp,kalshi_home_prob,edge,abs_edge,timestamp
776470,2025-09-03,STL,ATH,1,3,Bot,Bot 3,0,0,0.2777777777777778,0.56,0.555,0.0050000000000000044,0.0050000000000000044,1756945635.187
776470,2025-09-03,STL,ATH,1,4,Top,Top 4,2,0,0.3333333333333333,0.756,0.735,0.02100000000000002,0.02100000000000002,1756946239.942
776470,2025-09-03,STL,ATH,1,4,Bot,Bot 4,2,0,0.3888888888888889,0.82,0.795,0.02499999999999991,0.02499999999999991,1756946767.621
776470,2025-09-03,STL,ATH,1,5,Top,Top 5,2,0,0.4444444444444444,0.772,0.78,-0.008000000000000007,0.008000000000000007,1756947180.822
776470,2025-09-03,STL,ATH,1,5,Bot,Bot 5,2,0,0.5,0.81,0.84,-0.029999999999999916,0.029999999999999916,1756947499.128
776470,2025-09-03,STL,ATH,1,6,Top,Top 6,2,0,0.5555555555555556,0.788,0.8049999999999999,-0.016999999999999904,0.016999999999999904,1756947871.484
776470,2025-09-03,STL,ATH,1,6,Bot,Bot 6,2,0,0.6111111111111112,0.876,0.875,0.0010000000000000009,0.0010000000000000009,1756948407.857
776470,2025-09-03,STL,ATH,1,7,Top,Top 7,2,0,0.6666666666666666,0.82,0.86,-0.040000000000000036,0.040000000000000036,1756948770.485
776470,2025-09-03,STL,ATH,1,7,Bot,Bot 7,2,0,0.7222222222222222,0.878,0.91,-0.03200000000000003,0.03200000000000003,1756949343.713
776470,2025-09-03,STL,ATH,1,8,Top,Top 8,3,0,0.7777777777777778,0.918,0.945,-0.026999999999999913,0.026999999999999913,1756949925.88
776470,2025-09-03,STL,ATH,1,8,Bot,Bot 8,3,1,0.8333333333333334,0.936,0.93,0.006000000000000005,0.006000000000000005,1756950759.133
776470,2025-09-03,STL,ATH,1,9,Top,Top 9,5,1,0.8888888888888888,0.986,0.98,0.006000000000000005,0.006000000000000005,1756951425.954
776463,2025-09-04,KC,LAA,1,1,Top,Top 1,0,0,0.0,0.636,0.585,0.051000000000000045,0.051000000000000045,1757029227.559
776463,2025-09-04,KC,LAA,1,1,Bot,Bot 1,0,3,0.05555555555555555,0.356,0.36,-0.0040000000000000036,0.0040000000000000036,1757030089.891
776463,2025-09-04,KC,LAA,1,2,Top,Top 2,0,3,0.1111111111111111,0.25,0.3,-0.04999999999999999,0.04999999999999999,1757030585.558
776463,2025-09-04,KC,LAA,1,2,Bot,Bot 2,0,3,0.16666666666666666,0.362,0.3,0.062,0.062,1757030980.442
776463,2025-09-04,KC,LAA,1,3,Top,Top 3,1,3,0.2222222222222222,0.374,0.33499999999999996,0.039000000000000035,0.039000000000000035,1757031458.342
776463,2025-09-04,KC,LAA,1,3,Bot,Bot 3,1,3,0.2777777777777778,0.414,0.39,0.023999999999999966,0.023999999999999966,1757031752.956
776463,2025-09-04,KC,LAA,1,4,Top,Top 4,1,3,0.3333333333333333,0.35,0.31,0.03999999999999998,0.03999999999999998,1757032219.041
776463,2025-09-04,KC,LAA,1,4,Bot,Bot 4,1,3,0.3888888888888889,0.384,0.37,0.014000000000000012,0.014000000000000012,1757032725.907
776463,2025-09-04,KC,LAA,1,5,Top,Top 5,2,3,0.4444444444444444,0.464,0.41,0.05400000000000005,0.05400000000000005,1757033056.478
776463,2025-09-04,KC,LAA,1,5,Bot,Bot 5,2,3,0.5,0.492,0.45999999999999996,0.03200000000000003,0.03200000000000003,1757033692.919
776463,2025-09-04,KC,LAA,1,6,Top,Top 6,2,3,0.5555555555555556,0.426,0.39,0.035999999999999976,0.035999999999999976,1757034201.372
776463,2025-09-04,KC,LAA,1,6,Bot,Bot 6,2,3,0.6111111111111112,0.492,0.44,0.05199999999999999,0.05199999999999999,1757034535.198
776463,2025-09-04,KC,LAA,1,7,Top,Top 7,2,3,0.6666666666666666,0.396,0.34,0.055999999999999994,0.055999999999999994,1757034891.794
776463,2025-09-04,KC,LAA,1,7,Bot,Bot 7,2,3,0.7222222222222222,0.448,0.39,0.057999999999999996,0.057999999999999996,1757035517.563
776463,2025-09-04,KC,LAA,1,8,Top,Top 8,3,3,0.7777777777777778,0.498,0.56,-0.062000000000000055,0.062000000000000055,1757036024.954
776463,2025-09-04,KC,LAA,1,8,Bot,Bot 8,3,3,0.8333333333333334,0.618,0.66,-0.04200000000000004,0.04200000000000004,1757036382.123
776463,2025-09-04,KC,LAA,1,9,Top,Top 9,4,3,0.8888888888888888,0.838,0.88,-0.04200000000000004,0.04200000000000004,1757036848.284
776448,2025-09-05,AZ,BOS,1,1,Top,Top 1,0,0,0.0,0.494,0.45,0.043999999999999984,0.043999999999999984,1757122852.752
776448,2025-09-05,AZ,BOS,1,1,Bot,Bot 1,0,0,0.05555555555555555,0.564,0.505,0.05899999999999994,0.05899999999999994,1757123230.239
776448,2025-09-05,AZ,BOS,1,2,Top,Top 2,1,0,0.1111111111111111,0.636,0.55,0.08599999999999997,0.08599999999999997,1757123957.851
776448,2025-09-05,AZ,BOS,1,2,Bot,Bot 2,1,1,0.16666666666666666,0.53,0.495,0.03500000000000003,0.03500000000000003,1757124618.259
776448,2025-09-05,AZ,BOS,1,3,Top,Top 3,2,1,0.2222222222222222,0.562,0.57,-0.007999999999999896,0.007999999999999896,1757125614.167
776448,2025-09-05,AZ,BOS,1,3,Bot,Bot 3,2,1,0.2777777777777778,0.628,0.62,0.008000000000000007,0.008000000000000007,1757126648.846
776448,2025-09-05,AZ,BOS,1,4,Top,Top 4,5,1,0.3333333333333333,0.844,0.86,-0.016000000000000014,0.016000000000000014,1757127315.175
776448,2025-09-05,AZ,BOS,1,4,Bot,Bot 4,5,1,0.3888888888888889,0.864,0.89,-0.026000000000000023,0.026000000000000023,1757127688.735
776448,2025-09-05,AZ,BOS,1,5,Top,Top 5,5,1,0.4444444444444444,0.852,0.91,-0.05800000000000005,0.05800000000000005,1757128329.061
776448,2025-09-05,AZ,BOS,1,5,Bot,Bot 5,5,1,0.5,0.91,0.94,-0.029999999999999916,0.029999999999999916,1757128648.683
776448,2025-09-05,AZ,BOS,1,6,Top,Top 6,6,1,0.5555555555555556,0.948,0.95,-0.0020000000000000018,0.0020000000000000018,1757129304.752
776448,2025-09-05,AZ,BOS,1,6,Bot,Bot 6,6,1,0.6111111111111112,0.974,0.965,0.009000000000000008,0.009000000000000008,1757129729.141
776448,2025-09-05,AZ,BOS,1,7,Top,Top 7,6,1,0.6666666666666666,0.968,0.97,-0.0020000000000000018,0.0020000000000000018,1757130054.066
776448,2025-09-05,AZ,BOS,1,7,Bot,Bot 7,6,1,0.7222222222222222,0.99,0.98,0.010000000000000009,0.010000000000000009,1757130449.658
776448,2025-09-05,AZ,BOS,1,8,Top,Top 8,6,1,0.7777777777777778,0.98,0.99,-0.010000000000000009,0.010000000000000009,1757130832.026
776448,2025-09-05,AZ,BOS,1,8,Bot,Bot 8,6,5,0.8333333333333334,0.858,0.87,-0.01200000000000001,0.01200000000000001,1757132135.849
776448,2025-09-05,AZ,BOS,1,9,Top,Top 9,10,5,0.8888888888888888,0.996,0.99,0.006000000000000005,0.006000000000000005,1757132820.033
776435,2025-09-06,DET,CWS,1,1,Top,Top 1,0,0,0.0,0.708,0.725,-0.017000000000000015,0.017000000000000015,1757196611.778
776435,2025-09-06,DET,CWS,1,1,Bot,Bot 1,0,0,0.05555555555555555,0.756,0.755,0.0010000000000000009,0.0010000000000000009,1757197033.864
776435,2025-09-06,DET,CWS,1,2,Top,Top 2,1,0,0.1111111111111111,0.784,0.815,-0.030999999999999917,0.030999999999999917,1757197656.344
776435,2025-09-06,DET,CWS,1,2,Bot,Bot 2,1,0,0.16666666666666666,0.848,0.86,-0.01200000000000001,0.01200000000000001,1757197956.643
776435,2025-09-06,DET,CWS,1,3,Top,Top 3,1,0,0.2222222222222222,0.808,0.81,-0.0020000000000000018,0.0020000000000000018,1757198289.712
776435,2025-09-06,DET,CWS,1,3,Bot,Bot 3,1,0,0.2777777777777778,0.846,0.845,0.0010000000000000009,0.0010000000000000009,1757198719.977
776435,2025-09-06,DET,CWS,1,4,Top,Top 4,1,0,0.3333333333333333,0.806,0.805,0.0010000000000000009,0.0010000000000000009,1757199192.842
776435,2025-09-06,DET,CWS,1,4,Bot,Bot 4,1,0,0.3888888888888889,0.814,0.835,-0.02100000000000002,0.02100000000000002,1757199679.683
776435,2025-09-06,DET,CWS,1,5,Top,Top 5,6,0,0.4444444444444444,0.99,0.98,0.010000000000000009,0.010000000000000009,1757200960.604
776435,2025-09-06,DET,CWS,1,5,Bot,Bot 5,6,0,0.5,0.992,0.99,0.0020000000000000018,0.0020000000000000018,1757201466.577
776435,2025-09-06,DET,CWS,1,6,Top,Top 6,6,0,0.5555555555555556,0.99,0.99,0.0,0.0,1757201864.958
776435,2025-09-06,DET,CWS,1,6,Bot,Bot 6,6,0,0.6111111111111112,0.998,0.99,0.008000000000000007,0.008000000000000007,1757202271.25
776435,2025-09-06,DET,CWS,1,7,Top,Top 7,6,0,0.6666666666666666,0.986,0.985,0.0010000000000000009,0.0010000000000000009,1757202657.564
776435,2025-09-06,DET,CWS,1,7,Bot,Bot 7,6,0,0.7222222222222222,0.996,0.99,0.006000000000000005,0.006000000000000005,1757203080.483
776435,2025-09-06,DET,CWS,1,8,Top,Top 8,6,0,0.7777777777777778,0.998,0.99,0.008000000000000007,0.008000000000000007,1757203704.574
776435,2025-09-06,DET,CWS,1,8,Bot,Bot 8,6,0,0.8333333333333334,0.998,0.99,0.008000000000000007,0.008000000000000007,1757204077.351
776435,2025-09-06,DET,CWS,1,9,Top,Top 9,6,0,0.8888888888888888,1.0,0.99,0.010000000000000009,0.010000000000000009,1757204522.103
776410,2025-09-08,ATH,BOS,0,1,Top,Top 1,0,0,0.0,0.29,0.42,-0.13,0.13,1757383539.388
776410,2025-09-08,ATH,BOS,0,1,Bot,Bot 1,0,1,0.05555555555555555,0.276,0.38,-0.10399999999999998,0.10399999999999998,1757384053.21
776410,2025-09-08,ATH,BOS,0,2,Top,Top 2,0,1,0.1111111111111111,0.204,0.29500000000000004,-0.09100000000000005,0.09100000000000005,1757384469.812
776410,2025-09-08,ATH,BOS,0,2,Bot,Bot 2,0,3,0.16666666666666666,0.124,0.18,-0.055999999999999994,0.055999999999999994,1757385197.69
776410,2025-09-08,ATH,BOS,0,3,Top,Top 3,0,3,0.2222222222222222,0.072,0.15,-0.078,0.078,1757385603.48
776410,2025-09-08,ATH,BOS,0,3,Bot,Bot 3,0,3,0.2777777777777778,0.122,0.18,-0.057999999999999996,0.057999999999999996,1757385848.645
776410,2025-09-08,ATH,BOS,0,4,Top,Top 4,0,3,0.3333333333333333,0.064,0.13,-0.066,0.066,1757386401.493
776410,2025-09-08,ATH,BOS,0,4,Bot,Bot 4,0,3,0.3888888888888889,0.08,0.16,-0.08,0.08,1757386673.967
776410,2025-09-08,ATH,BOS,0,5,Top,Top 5,0,3,0.4444444444444444,0.052,0.11,-0.058,0.058,1757387054.522
776410,2025-09-08,ATH,BOS,0,5,Bot,Bot 5,0,5,0.5,0.022,0.07,-0.04800000000000001,0.04800000000000001,1757388006.107
776410,2025-09-08,ATH,BOS,0,6,Top,Top 6,0,5,0.5555555555555556,0.008,0.02,-0.012,0.012,1757388529.607
776410,2025-09-08,ATH,BOS,0,6,Bot,Bot 6,0,5,0.6111111111111112,0.014,0.05,-0.036000000000000004,0.036000000000000004,1757388874.798
776410,2025-09-08,ATH,BOS,0,7,Top,Top 7,0,5,0.6666666666666666,0.012,0.03,-0.018,0.018,1757389281.785
776410,2025-09-08,ATH,BOS,0,7,Bot,Bot 7,0,5,0.7222222222222222,0.006,0.02,-0.014,0.014,1757389635.573
776410,2025-09-08,ATH,BOS,0,8,Top,Top 8,0,5,0.7777777777777778,0.006,0.015,-0.009,0.009,1757390117.576
776410,2025-09-08,ATH,BOS,0,8,Bot,Bot 8,0,7,0.8333333333333334,0.0,0.01,-0.01,0.01,1757391062.081
776410,2025-09-08,ATH,BOS,0,9,Top,Top 9,0,7,0.8888888888888888,0.0,0.01,-0.01,0.01,1757391355.044
776410,2025-09-08,ATH,BOS,0,9,Bot,Bot 9,0,7,0.9444444444444444,0.004,0.01,-0.006,0.006,1757391665.145
776390,2025-09-09,LAA,MIN,1,1,Top,Top 1,0,0,0.0,0.55,0.51,0.040000000000000036,0.040000000000000036,1757468386.437
776390,2025-09-09,LAA,MIN,1,1,Bot,Bot 1,0,0,0.05555555555555555,0.61,0.57,0.040000000000000036,0.040000000000000036,1757468771.591
776390,2025-09-09,LAA,MIN,1,2,Top,Top 2,3,0,0.1111111111111111,0.816,0.79,0.025999999999999912,0.025999999999999912,1757469683.917
776390,2025-09-09,LAA,MIN,1,2,Bot,Bot 2,3,0,0.16666666666666666,0.836,0.835,0.0010000000000000009,0.0010000000000000009,1757469965.843
776390,2025-09-09,LAA,MIN,1,3,Top,Top 3,3,0,0.2222222222222222,0.856,0.81,0.04599999999999993,0.04599999999999993,1757470289.036
776390,2025-09-09,LAA,MIN,1,3,Bot,Bot 3,3,0,0.2777777777777778,0.864,0.855,0.009000000000000008,0.009000000000000008,1757470725.573
776390,2025-09-09,LAA,MIN,1,4,Top,Top 4,3,0,0.3333333333333333,0.836,0.83,0.006000000000000005,0.006000000000000005,1757471279.948
776390,2025-09-09,LAA,MIN,1,4,Bot,Bot 4,3,0,0.3888888888888889,0.876,0.89,-0.014000000000000012,0.014000000000000012,1757471608.041
776390,2025-09-09,LAA,MIN,1,5,Top,Top 5,3,0,0.4444444444444444,0.852,0.875,-0.02300000000000002,0.02300000000000002,1757472162.804
776390,2025-09-09,LAA,MIN,1,5,Bot,Bot 5,3,0,0.5,0.872,0.905,-0.03300000000000003,0.03300000000000003,1757472539.948
776390,2025-09-09,LAA,MIN,1,6,Top,Top 6,5,0,0.5555555555555556,0.938,0.965,-0.027000000000000024,0.027000000000000024,1757473764.519
776390,2025-09-09,LAA,MIN,1,6,Bot,Bot 6,5,0,0.6111111111111112,0.96,0.98,-0.020000000000000018,0.020000000000000018,1757474353.434
776390,2025-09-09,LAA,MIN,1,7,Top,Top 7,9,0,0.6666666666666666,1.0,0.99,0.010000000000000009,0.010000000000000009,1757475244.816
776390,2025-09-09,LAA,MIN,1,7,Bot,Bot 7,9,0,0.7222222222222222,1.0,0.99,0.010000000000000009,0.010000000000000009,1757475629.244
776390,2025-09-09,LAA,MIN,1,8,Top,Top 8,12,0,0.7777777777777778,1.0,0.99,0.010000000000000009,0.010000000000000009,1757476506.425
776390,2025-09-09,LAA,MIN,1,8,Bot,Bot 8,12,0,0.8333333333333334,1.0,0.99,0.010000000000000009,0.010000000000000009,1757476956.611
776390,2025-09-09,LAA,MIN,1,9,Top,Top 9,12,0,0.8888888888888888,1.0,0.99,0.010000000000000009,0.010000000000000009,1757477399.29
776393,2025-09-09,TOR,HOU,1,1,Top,Top 1,0,0,0.0,0.478,0.58,-0.10199999999999998,0.10199999999999998,1757459267.205
776393,2025-09-09,TOR,HOU,1,1,Bot,Bot 1,0,2,0.05555555555555555,0.316,0.43,-0.11399999999999999,0.11399999999999999,1757459820.085
776393,2025-09-09,TOR,HOU,1,2,Top,Top 2,0,2,0.1111111111111111,0.304,0.36,-0.055999999999999994,0.055999999999999994,1757460213.328
776393,2025-09-09,TOR,HOU,1,2,Bot,Bot 2,0,2,0.16666666666666666,0.33,0.39,-0.06,0.06,1757460668.499
776393,2025-09-09,TOR,HOU,1,3,Top,Top 3,0,2,0.2222222222222222,0.266,0.34,-0.07400000000000001,0.07400000000000001,1757462006.449
776393,2025-09-09,TOR,HOU,1,3,Bot,Bot 3,0,2,0.2777777777777778,0.3,0.37,-0.07,0.07,1757462319.598
776393,2025-09-09,TOR,HOU,1,4,Top,Top 4,0,2,0.3333333333333333,0.288,0.32,-0.03200000000000003,0.03200000000000003,1757462705.559
776393,2025-09-09,TOR,HOU,1,4,Bot,Bot 4,0,2,0.3888888888888889,0.326,0.37,-0.043999999999999984,0.043999999999999984,1757463322.976
776393,2025-09-09,TOR,HOU,1,5,Top,Top 5,0,2,0.4444444444444444,0.254,0.26,-0.006000000000000005,0.006000000000000005,1757463686.186
776393,2025-09-09,TOR,HOU,1,5,Bot,Bot 5,0,2,0.5,0.264,0.295,-0.030999999999999972,0.030999999999999972,1757464193.861
776393,2025-09-09,TOR,HOU,1,6,Top,Top 6,0,2,0.5555555555555556,0.24,0.25,-0.010000000000000009,0.010000000000000009,1757464567.873
776393,2025-09-09,TOR,HOU,1,6,Bot,Bot 6,0,3,0.6111111111111112,0.182,0.15,0.032,0.032,1757465434.626
776393,2025-09-09,TOR,HOU,1,7,Top,Top 7,1,3,0.6666666666666666,0.164,0.17,-0.006000000000000005,0.006000000000000005,1757466135.407
776393,2025-09-09,TOR,HOU,1,7,Bot,Bot 7,1,3,0.7222222222222222,0.196,0.2,-0.0040000000000000036,0.0040000000000000036,1757467149.652
776393,2025-09-09,TOR,HOU,1,8,Top,Top 8,1,3,0.7777777777777778,0.152,0.14,0.011999999999999983,0.011999999999999983,1757467931.476
776393,2025-09-09,TOR,HOU,1,8,Bot,Bot 8,1,3,0.8333333333333334,0.146,0.17,-0.02400000000000002,0.02400000000000002,1757468253.098
776393,2025-09-09,TOR,HOU,1,9,Top,Top 9,1,3,0.8888888888888888,0.068,0.06,0.008000000000000007,0.008000000000000007,1757468632.39
776393,2025-09-09,TOR,HOU,1,9,Bot,Bot 9,1,3,0.9444444444444444,0.074,0.07,0.00399999999999999,0.00399999999999999,1757469141.884
776393,2025-09-09,TOR,HOU,1,10,Top,Top 10,3,3,1.0,0.504,0.57,-0.06599999999999995,0.06599999999999995,1757470115.194
776393,2025-09-09,TOR,HOU,1,10,Bot,Bot 10,3,3,1.0,0.818,0.8,0.017999999999999905,0.017999999999999905,1757470561.314
776396,2025-09-09,ATH,BOS,0,1,Top,Top 1,0,0,0.0,0.482,0.52,-0.038000000000000034,0.038000000000000034,1757469937.617
776396,2025-09-09,ATH,BOS,0,1,Bot,Bot 1,0,4,0.05555555555555555,0.242,0.22,0.021999999999999992,0.021999999999999992,1757470716.43
776396,2025-09-09,ATH,BOS,0,2,Top,Top 2,0,4,0.1111111111111111,0.148,0.17,-0.02200000000000002,0.02200000000000002,1757471120.46
776396,2025-09-09,ATH,BOS,0,2,Bot,Bot 2,0,5,0.16666666666666666,0.142,0.12,0.021999999999999992,0.021999999999999992,1757471802.329
776396,2025-09-09,ATH,BOS,0,3,Top,Top 3,0,5,0.2222222222222222,0.098,0.11,-0.011999999999999997,0.011999999999999997,1757472177.311
776396,2025-09-09,ATH,BOS,0,3,Bot,Bot 3,0,5,0.2777777777777778,0.102,0.11,-0.008000000000000007,0.008000000000000007,1757472572.509
776396,2025-09-09,ATH,BOS,0,4,Top,Top 4,0,5,0.3333333333333333,0.088,0.07500000000000001,0.012999999999999984,0.012999999999999984,1757473103.535
776396,2025-09-09,ATH,BOS,0,4,Bot,Bot 4,0,5,0.3888888888888889,0.088,0.09,-0.0020000000000000018,0.0020000000000000018,1757473481.831
776396,2025-09-09,ATH,BOS,0,5,Top,Top 5,0,5,0.4444444444444444,0.068,0.055,0.013000000000000005,0.013000000000000005,1757474170.58
776396,2025-09-09,ATH,BOS,0,5,Bot,Bot 5,0,5,0.5,0.084,0.08,0.0040000000000000036,0.0040000000000000036,1757474686.83
776396,2025-09-09,ATH,BOS,0,6,Top,Top 6,0,5,0.5555555555555556,0.044,0.06,-0.016,0.016,1757475326.232
776396,2025-09-09,ATH,BOS,0,6,Bot,Bot 6,0,5,0.6111111111111112,0.062,0.08,-0.018000000000000002,0.018000000000000002,1757475964.71
776396,2025-09-09,ATH,BOS,0,7,Top,Top 7,0,5,0.6666666666666666,0.036,0.03,0.005999999999999998,0.005999999999999998,1757476242.885
776396,2025-09-09,ATH,BOS,0,7,Bot,Bot 7,0,5,0.7222222222222222,0.044,0.04,0.003999999999999997,0.003999999999999997,1757476672.972
776396,2025-09-09,ATH,BOS,0,8,Top,Top 8,0,5,0.7777777777777778,0.02,0.025,-0.005000000000000001,0.005000000000000001,1757477267.734
776396,2025-09-09,ATH,BOS,0,8,Bot,Bot 8,0,6,0.8333333333333334,0.016,0.04,-0.024,0.024,1757477863.12
776396,2025-09-09,ATH,BOS,0,9,Top,Top 9,0,6,0.8888888888888888,0.004,0.01,-0.006,0.006,1757478212.264
776396,2025-09-09,ATH,BOS,0,9,Bot,Bot 9,0,6,0.9444444444444444,0.006,0.01,-0.004,0.004,1757479034.022
776381,2025-09-10,ATL,CHC,0,1,Top,Top 1,0,0,0.0,0.496,0.5549999999999999,-0.05899999999999994,0.05899999999999994,1757546207.302
776381,2025-09-10,ATL,CHC,0,1,Bot,Bot 1,0,0,0.05555555555555555,0.586,0.645,-0.05900000000000005,0.05900000000000005,1757546756.076
776381,2025-09-10,ATL,CHC,0,2,Top,Top 2,0,0,0.1111111111111111,0.574,0.58,-0.006000000000000005,0.006000000000000005,1757547251.353
776381,2025-09-10,ATL,CHC,0,2,Bot,Bot 2,0,0,0.16666666666666666,0.582,0.625,-0.04300000000000004,0.04300000000000004,1757547640.342
776381,2025-09-10,ATL,CHC,0,3,Top,Top 3,0,0,0.2222222222222222,0.534,0.59,-0.05599999999999994,0.05599999999999994,1757548197.254
776381,2025-09-10,ATL,CHC,0,3,Bot,Bot 3,0,0,0.2777777777777778,0.584,0.63,-0.04600000000000004,0.04600000000000004,1757548704.1
776381,2025-09-10,ATL,CHC,0,4,Top,Top 4,1,0,0.3333333333333333,0.662,0.7,-0.03799999999999992,0.03799999999999992,1757549426.705
776381,2025-09-10,ATL,CHC,0,4,Bot,Bot 4,1,2,0.3888888888888889,0.446,0.45,-0.0040000000000000036,0.0040000000000000036,1757550052.812
776381,2025-09-10,ATL,CHC,0,5,Top,Top 5,1,2,0.4444444444444444,0.414,0.39,0.023999999999999966,0.023999999999999966,1757550513.587
776381,2025-09-10,ATL,CHC,0,5,Bot,Bot 5,1,3,0.5,0.324,0.27,0.05399999999999999,0.05399999999999999,1757551397.704
776381,2025-09-10,ATL,CHC,0,6,Top,Top 6,2,3,0.5555555555555556,0.416,0.33,0.08599999999999997,0.08599999999999997,1757552050.247
776381,2025-09-10,ATL,CHC,0,6,Bot,Bot 6,2,3,0.6111111111111112,0.418,0.37,0.04799999999999999,0.04799999999999999,1757552655.321
776381,2025-09-10,ATL,CHC,0,7,Top,Top 7,2,3,0.6666666666666666,0.302,0.27,0.03199999999999997,0.03199999999999997,1757553170.582
776381,2025-09-10,ATL,CHC,0,7,Bot,Bot 7,2,3,0.7222222222222222,0.4,0.325,0.07500000000000001,0.07500000000000001,1757553668.337
776381,2025-09-10,ATL,CHC,0,8,Top,Top 8,2,3,0.7777777777777778,0.28,0.21,0.07000000000000003,0.07000000000000003,1757554190.411
776381,2025-09-10,ATL,CHC,0,8,Bot,Bot 8,2,3,0.8333333333333334,0.322,0.25,0.07200000000000001,0.07200000000000001,1757554710.883
776381,2025-09-10,ATL,CHC,0,9,Top,Top 9,2,3,0.8888888888888888,0.174,0.14,0.033999999999999975,0.033999999999999975,1757555183.313
776381,2025-09-10,ATL,CHC,0,9,Bot,Bot 9,2,3,0.9444444444444444,0.222,0.16,0.062,0.062,1757555707.388
776372,2025-09-11,BAL,PIT,1,1,Top,Top 1,0,0,0.0,0.482,0.53,-0.04800000000000004,0.04800000000000004,1757610435.84
776372,2025-09-11,BAL,PIT,1,1,Bot,Bot 1,0,1,0.05555555555555555,0.384,0.48,-0.09599999999999997,0.09599999999999997,1757610903.402
776372,2025-09-11,BAL,PIT,1,2,Top,Top 2,1,1,0.1111111111111111,0.444,0.55,-0.10600000000000004,0.10600000000000004,1757611339.455
776372,2025-09-11,BAL,PIT,1,2,Bot,Bot 2,1,1,0.16666666666666666,0.544,0.58,-0.03599999999999992,0.03599999999999992,1757611697.389
776372,2025-09-11,BAL,PIT,1,3,Top,Top 3,2,1,0.2222222222222222,0.602,0.65,-0.04800000000000004,0.04800000000000004,1757612241.772
776372,2025-09-11,BAL,PIT,1,3,Bot,Bot 3,2,2,0.2777777777777778,0.55,0.58,-0.029999999999999916,0.029999999999999916,1757612990.271
776372,2025-09-11,BAL,PIT,1,4,Top,Top 4,2,2,0.3333333333333333,0.456,0.53,-0.07400000000000001,0.07400000000000001,1757613386.135
776372,2025-09-11,BAL,PIT,1,4,Bot,Bot 4,2,2,0.3888888888888889,0.502,0.585,-0.08299999999999996,0.08299999999999996,1757613708.181
776372,2025-09-11,BAL,PIT,1,5,Top,Top 5,2,2,0.4444444444444444,0.442,0.54,-0.09800000000000003,0.09800000000000003,1757613984.943
776372,2025-09-11,BAL,PIT,1,5,Bot,Bot 5,2,2,0.5,0.51,0.58,-0.06999999999999995,0.06999999999999995,1757614473.971
776372,2025-09-11,BAL,PIT,1,6,Top,Top 6,2,2,0.5555555555555556,0.482,0.54,-0.05800000000000005,0.05800000000000005,1757615176.62
776372,2025-09-11,BAL,PIT,1,6,Bot,Bot 6,2,2,0.6111111111111112,0.614,0.6,0.014000000000000012,0.014000000000000012,1757616144.896
776372,2025-09-11,BAL,PIT,1,7,Top,Top 7,2,2,0.6666666666666666,0.538,0.55,-0.01200000000000001,0.01200000000000001,1757617019.91
776372,2025-09-11,BAL,PIT,1,7,Bot,Bot 7,2,2,0.7222222222222222,0.616,0.6,0.016000000000000014,0.016000000000000014,1757617668.785
776372,2025-09-11,BAL,PIT,1,8,Top,Top 8,3,2,0.7777777777777778,0.812,0.79,0.02200000000000002,0.02200000000000002,1757618584.268
776372,2025-09-11,BAL,PIT,1,8,Bot,Bot 8,3,2,0.8333333333333334,0.856,0.9,-0.04400000000000004,0.04400000000000004,1757619132.592
776372,2025-09-11,BAL,PIT,1,9,Top,Top 9,3,2,0.8888888888888888,0.846,0.87,-0.02400000000000002,0.02400000000000002,1757619447.296
776364,2025-09-11,CWS,TB,1,1,Top,Top 1,0,0,0.0,0.546,0.46499999999999997,0.08100000000000007,0.08100000000000007,1757614235.697
776364,2025-09-11,CWS,TB,1,1,Bot,Bot 1,0,0,0.05555555555555555,0.536,0.505,0.031000000000000028,0.031000000000000028,1757614865.496
776364,2025-09-11,CWS,TB,1,2,Top,Top 2,2,0,0.1111111111111111,0.718,0.68,0.03799999999999992,0.03799999999999992,1757615681.431
776364,2025-09-11,CWS,TB,1,2,Bot,Bot 2,2,0,0.16666666666666666,0.758,0.725,0.03300000000000003,0.03300000000000003,1757616420.31
776364,2025-09-11,CWS,TB,1,3,Top,Top 3,2,0,0.2222222222222222,0.768,0.71,0.05800000000000005,0.05800000000000005,1757616797.799
776364,2025-09-11,CWS,TB,1,3,Bot,Bot 3,2,0,0.2777777777777778,0.792,0.75,0.04200000000000004,0.04200000000000004,1757617345.87
776364,2025-09-11,CWS,TB,1,4,Top,Top 4,2,0,0.3333333333333333,0.792,0.73,0.062000000000000055,0.062000000000000055,1757617908.068
776364,2025-09-11,CWS,TB,1,4,Bot,Bot 4,2,0,0.3888888888888889,0.798,0.785,0.013000000000000012,0.013000000000000012,1757618388.603
776364,2025-09-11,CWS,TB,1,5,Top,Top 5,2,0,0.4444444444444444,0.788,0.765,0.02300000000000002,0.02300000000000002,1757618969.064
776364,2025-09-11,CWS,TB,1,5,Bot,Bot 5,2,0,0.5,0.836,0.815,0.02100000000000002,0.02100000000000002,1757619363.475
776364,2025-09-11,CWS,TB,1,6,Top,Top 6,2,0,0.5555555555555556,0.834,0.78,0.05399999999999994,0.05399999999999994,1757619674.32
776364,2025-09-11,CWS,TB,1,6,Bot,Bot 6,2,0,0.6111111111111112,0.84,0.84,0.0,0.0,1757620446.592
